"Experiment 76";"1";"5";"25";"2015-12-17 20:22:06.031"
"Experiment 76";"1";"5";"1";"2015-12-17 20:22:06.05"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.091"
"Experiment 76";"1";"5";"35";"2015-12-17 20:22:06.112"
"Experiment 76";"1";"5";"40";"2015-12-17 20:22:06.13"
"Experiment 76";"1";"6";"42";"2015-12-17 20:22:06.155"
"Experiment 76";"1";"6";"49";"2015-12-17 20:22:06.154"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.2"
"Experiment 76";"1";"16";"5";"2015-12-17 20:22:06.201"
"Experiment 76";"1";"16";"8";"2015-12-17 20:22:06.203"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.235"
"Experiment 76";"1";"5";"38";"2015-12-17 20:22:06.244"
"Experiment 76";"1";"6";"36";"2015-12-17 20:22:06.247"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.254"
"Experiment 76";"1";"6";"7";"2015-12-17 20:22:06.258"
"Experiment 76";"1";"6";"17";"2015-12-17 20:22:06.261"
"Experiment 76";"1";"5";"6";"2015-12-17 20:22:06.265"
"Experiment 76";"1";"5";"30";"2015-12-17 20:22:06.267"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.275"
"Experiment 76";"1";"5";"28";"2015-12-17 20:22:06.278"
"Experiment 76";"1";"5";"15";"2015-12-17 20:22:06.313"
"Experiment 76";"1";"5";"35";"2015-12-17 20:22:06.344"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:05.443"
"Experiment 76";"1";"5";"22";"2015-12-17 20:22:06.566"
"Experiment 76";"1";"5";"44";"2015-12-17 20:22:06.565"
"Experiment 76";"1";"6";"43";"2015-12-17 20:22:06.398"
"Experiment 76";"1";"6";"18";"2015-12-17 20:22:06.574"
"Experiment 76";"1";"6";"30";"2015-12-17 20:22:06.576"
"Experiment 76";"1";"6";"41";"2015-12-17 20:22:06.576"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.576"
"Experiment 76";"1";"6";"14";"2015-12-17 20:22:06.579"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:05.443"
"Experiment 76";"1";"5";"16";"2015-12-17 20:22:06.557"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.582"
"Experiment 76";"1";"5";"28";"2015-12-17 20:22:06.586"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.625"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.635"
"Experiment 76";"1";"5";"44";"2015-12-17 20:22:06.635"
"Experiment 76";"1";"6";"6";"2015-12-17 20:22:06.636"
"Experiment 76";"1";"5";"15";"2015-12-17 20:22:06.643"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.644"
"Experiment 76";"1";"5";"19";"2015-12-17 20:22:06.645"
"Experiment 76";"1";"6";"11";"2015-12-17 20:22:06.646"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.646"
"Experiment 76";"1";"5";"41";"2015-12-17 20:22:06.647"
"Experiment 76";"1";"6";"21";"2015-12-17 20:22:06.65"
"Experiment 76";"1";"16";"13";"2015-12-17 20:22:06.654"
"Experiment 76";"1";"5";"14";"2015-12-17 20:22:06.653"
"Experiment 76";"1";"5";"10";"2015-12-17 20:22:06.674"
"Experiment 76";"1";"6";"47";"2015-12-17 20:22:06.673"
"Experiment 76";"1";"6";"7";"2015-12-17 20:22:06.694"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.713"
"Experiment 76";"1";"16";"10";"2015-12-17 20:22:06.716"
"Experiment 76";"1";"5";"15";"2015-12-17 20:22:06.724"
"Experiment 76";"1";"5";"23";"2015-12-17 20:22:06.741"
"Experiment 76";"1";"6";"39";"2015-12-17 20:22:06.81"
"Experiment 76";"1";"16";"10";"2015-12-17 20:22:06.827"
"Experiment 76";"1";"6";"16";"2015-12-17 20:22:06.833"
"Experiment 76";"1";"6";"10";"2015-12-17 20:22:06.852"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.852"
"Experiment 76";"1";"5";"19";"2015-12-17 20:22:06.856"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.862"
"Experiment 76";"1";"6";"37";"2015-12-17 20:22:06.863"
"Experiment 76";"1";"5";"14";"2015-12-17 20:22:06.865"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.867"
"Experiment 76";"1";"6";"3";"2015-12-17 20:22:06.871"
"Experiment 76";"1";"5";"26";"2015-12-17 20:22:06.873"
"Experiment 76";"1";"5";"3";"2015-12-17 20:22:06.882"
"Experiment 76";"1";"6";"48";"2015-12-17 20:22:06.886"
"Experiment 76";"1";"6";"7";"2015-12-17 20:22:06.909"
"Experiment 76";"1";"6";"48";"2015-12-17 20:22:06.913"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.922"
"Experiment 76";"1";"6";"27";"2015-12-17 20:22:06.94"
"Experiment 76";"1";"6";"36";"2015-12-17 20:22:06.953"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:06.963"
"Experiment 76";"1";"5";"15";"2015-12-17 20:22:06.979"
"Experiment 76";"1";"6";"40";"2015-12-17 20:22:07.0"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:07.003"
"Experiment 76";"1";"5";"39";"2015-12-17 20:22:07.003"
"Experiment 76";"1";"5";"33";"2015-12-17 20:22:07.009"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:07.015"
"Experiment 76";"1";"6";"17";"2015-12-17 20:22:07.03"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:07.041"
"Experiment 76";"1";"16";"2";"2015-12-17 20:22:07.043"
"Experiment 76";"1";"6";"14";"2015-12-17 20:22:07.009"
"Experiment 76";"1";"16";"8";"2015-12-17 20:22:07.051"
"Experiment 76";"1";"5";"4";"2015-12-17 20:22:07.056"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:07.089"
"Experiment 76";"1";"5";"5";"2015-12-17 20:22:07.09"
"Experiment 76";"1";"6";"29";"2015-12-17 20:22:07.093"
"Experiment 76";"1";"16";"13";"2015-12-17 20:22:07.113"
"Experiment 76";"1";"6";"21";"2015-12-17 20:22:07.163"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:07.172"
"Experiment 76";"1";"5";"44";"2015-12-17 20:22:07.18"
"Experiment 76";"1";"6";"18";"2015-12-17 20:22:07.191"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:07.227"
"Experiment 76";"1";"16";"15";"2015-12-17 20:22:07.257"
"Experiment 76";"1";"16";"9";"2015-12-17 20:22:07.259"
"Experiment 76";"1";"16";"0";"2015-12-17 20:22:07.259"
"Experiment 76";"1";"16";"7";"2015-12-17 20:22:07.261"
"Experiment 76";"1";"6";"38";"2015-12-17 20:22:07.302"
"Experiment 76";"1";"5";"38";"2015-12-17 20:22:07.227"
"Experiment 76";"1";"6";"24";"2015-12-17 20:22:07.33"
"Experiment 76";"1";"5";"4";"2015-12-17 20:22:07.347"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:07.371"
"Experiment 76";"1";"5";"29";"2015-12-17 20:22:07.372"
"Experiment 76";"1";"5";"34";"2015-12-17 20:22:07.385"
"Experiment 76";"1";"5";"43";"2015-12-17 20:22:07.388"
"Experiment 76";"1";"16";"3";"2015-12-17 20:22:07.409"
"Experiment 76";"1";"5";"47";"2015-12-17 20:22:07.411"
"Experiment 76";"1";"16";"3";"2015-12-17 20:22:07.484"
"Experiment 76";"1";"5";"17";"2015-12-17 20:22:07.487"
"Experiment 76";"1";"6";"27";"2015-12-17 20:22:07.51"
"Experiment 76";"1";"5";"44";"2015-12-17 20:22:07.523"
"Experiment 76";"1";"5";"45";"2015-12-17 20:22:07.523"
"Experiment 76";"1";"5";"18";"2015-12-17 20:22:07.525"
"Experiment 76";"1";"16";"6";"2015-12-17 20:22:07.533"
"Experiment 76";"1";"6";"20";"2015-12-17 20:22:07.538"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:07.578"
"Experiment 76";"1";"5";"32";"2015-12-17 20:22:07.593"
"Experiment 76";"1";"5";"39";"2015-12-17 20:22:07.614"
"Experiment 76";"1";"16";"6";"2015-12-17 20:22:07.634"
"Experiment 76";"1";"6";"40";"2015-12-17 20:22:07.646"
"Experiment 76";"1";"6";"36";"2015-12-17 20:22:07.671"
"Experiment 76";"1";"5";"28";"2015-12-17 20:22:07.692"
"Experiment 76";"1";"5";"44";"2015-12-17 20:22:07.697"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:07.701"
"Experiment 76";"1";"16";"8";"2015-12-17 20:22:07.717"
"Experiment 76";"1";"5";"3";"2015-12-17 20:22:07.739"
"Experiment 76";"1";"16";"15";"2015-12-17 20:22:07.741"
"Experiment 76";"1";"6";"20";"2015-12-17 20:22:07.742"
"Experiment 76";"1";"6";"26";"2015-12-17 20:22:07.75"
"Experiment 76";"1";"16";"4";"2015-12-17 20:22:07.77"
"Experiment 76";"1";"6";"46";"2015-12-17 20:22:07.79"
"Experiment 76";"1";"6";"23";"2015-12-17 20:22:07.79"
"Experiment 76";"1";"16";"4";"2015-12-17 20:22:07.797"
"Experiment 76";"1";"5";"5";"2015-12-17 20:22:07.804"
"Experiment 76";"1";"5";"1";"2015-12-17 20:22:07.805"
"Experiment 76";"1";"5";"42";"2015-12-17 20:22:07.811"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:07.812"
"Experiment 76";"1";"6";"16";"2015-12-17 20:22:07.823"
"Experiment 76";"1";"16";"8";"2015-12-17 20:22:07.823"
"Experiment 76";"1";"6";"5";"2015-12-17 20:22:07.831"
"Experiment 76";"1";"6";"35";"2015-12-17 20:22:07.845"
"Experiment 76";"1";"5";"34";"2015-12-17 20:22:07.845"
"Experiment 76";"1";"6";"34";"2015-12-17 20:22:07.859"
"Experiment 76";"1";"6";"11";"2015-12-17 20:22:07.942"
"Experiment 76";"1";"6";"21";"2015-12-17 20:22:07.973"
"Experiment 76";"1";"6";"25";"2015-12-17 20:22:07.986"
"Experiment 76";"1";"16";"0";"2015-12-17 20:22:07.997"
"Experiment 76";"1";"6";"31";"2015-12-17 20:22:07.998"
"Experiment 76";"1";"6";"14";"2015-12-17 20:22:08.016"
"Experiment 76";"1";"5";"40";"2015-12-17 20:22:08.03"
"Experiment 76";"1";"6";"47";"2015-12-17 20:22:08.045"
"Experiment 76";"1";"16";"8";"2015-12-17 20:22:08.073"
"Experiment 76";"1";"5";"7";"2015-12-17 20:22:08.077"
"Experiment 76";"1";"5";"3";"2015-12-17 20:22:08.079"
"Experiment 76";"1";"16";"10";"2015-12-17 20:22:08.081"
"Experiment 76";"1";"6";"18";"2015-12-17 20:22:08.098"
"Experiment 76";"1";"6";"16";"2015-12-17 20:22:08.093"
"Experiment 76";"1";"5";"21";"2015-12-17 20:22:08.136"
"Experiment 76";"1";"5";"0";"2015-12-17 20:22:08.143"
"Experiment 76";"1";"5";"35";"2015-12-17 20:22:08.164"
"Experiment 76";"1";"16";"6";"2015-12-17 20:22:08.168"
"Experiment 76";"1";"6";"24";"2015-12-17 20:22:08.176"
"Experiment 76";"1";"6";"30";"2015-12-17 20:22:08.184"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:08.189"
"Experiment 76";"1";"6";"34";"2015-12-17 20:22:08.181"
"Experiment 76";"1";"6";"43";"2015-12-17 20:22:08.2"
"Experiment 76";"1";"5";"12";"2015-12-17 20:22:08.203"
"Experiment 76";"1";"16";"1";"2015-12-17 20:22:08.209"
"Experiment 76";"1";"6";"40";"2015-12-17 20:22:08.266"
"Experiment 76";"1";"5";"30";"2015-12-17 20:22:08.334"
"Experiment 76";"1";"16";"12";"2015-12-17 20:22:08.337"
"Experiment 76";"1";"5";"42";"2015-12-17 20:22:08.366"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:08.367"
"Experiment 76";"1";"16";"0";"2015-12-17 20:22:08.367"
"Experiment 76";"1";"5";"26";"2015-12-17 20:22:08.367"
"Experiment 76";"1";"5";"45";"2015-12-17 20:22:08.431"
"Experiment 76";"1";"5";"42";"2015-12-17 20:22:08.452"
"Experiment 76";"1";"5";"0";"2015-12-17 20:22:08.481"
"Experiment 76";"1";"16";"3";"2015-12-17 20:22:08.495"
"Experiment 76";"1";"6";"18";"2015-12-17 20:22:08.5"
"Experiment 76";"1";"6";"28";"2015-12-17 20:22:08.506"
"Experiment 76";"1";"16";"14";"2015-12-17 20:22:08.511"
"Experiment 76";"1";"5";"10";"2015-12-17 20:22:08.544"
"Experiment 76";"1";"5";"6";"2015-12-17 20:22:08.549"
"Experiment 76";"1";"16";"3";"2015-12-17 20:22:08.579"
"Experiment 76";"1";"5";"48";"2015-12-17 20:22:08.601"
"Experiment 76";"1";"5";"25";"2015-12-17 20:22:08.593"
"Experiment 76";"1";"16";"1";"2015-12-17 20:22:08.614"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:08.616"
"Experiment 76";"1";"5";"26";"2015-12-17 20:22:08.622"
"Experiment 76";"1";"6";"33";"2015-12-17 20:22:08.629"
"Experiment 76";"1";"5";"41";"2015-12-17 20:22:08.648"
"Experiment 76";"1";"16";"14";"2015-12-17 20:22:08.664"
"Experiment 76";"1";"6";"9";"2015-12-17 20:22:08.668"
"Experiment 76";"1";"5";"40";"2015-12-17 20:22:08.68"
"Experiment 76";"1";"16";"6";"2015-12-17 20:22:08.679"
"Experiment 76";"1";"6";"6";"2015-12-17 20:22:08.707"
"Experiment 76";"1";"5";"2";"2015-12-17 20:22:08.725"
"Experiment 76";"1";"5";"38";"2015-12-17 20:22:08.742"
"Experiment 76";"1";"6";"44";"2015-12-17 20:22:08.757"
"Experiment 76";"1";"5";"33";"2015-12-17 20:22:08.788"
"Experiment 76";"1";"5";"12";"2015-12-17 20:22:08.802"
"Experiment 76";"1";"5";"33";"2015-12-17 20:22:08.81"
"Experiment 76";"1";"16";"5";"2015-12-17 20:22:08.813"
"Experiment 76";"1";"6";"46";"2015-12-17 20:22:08.812"
"Experiment 76";"1";"5";"29";"2015-12-17 20:22:08.814"
"Experiment 76";"1";"6";"35";"2015-12-17 20:22:08.809"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:08.808"
"Experiment 76";"1";"16";"13";"2015-12-17 20:22:08.853"
"Experiment 76";"1";"16";"14";"2015-12-17 20:22:08.867"
"Experiment 76";"1";"6";"4";"2015-12-17 20:22:08.87"
"Experiment 76";"1";"16";"3";"2015-12-17 20:22:08.876"
"Experiment 76";"1";"5";"17";"2015-12-17 20:22:08.814"
"Experiment 76";"1";"16";"4";"2015-12-17 20:22:08.884"
"Experiment 76";"1";"5";"7";"2015-12-17 20:22:08.886"
"Experiment 76";"1";"16";"13";"2015-12-17 20:22:08.9"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:08.92"
"Experiment 76";"1";"16";"1";"2015-12-17 20:22:08.929"
"Experiment 76";"1";"6";"44";"2015-12-17 20:22:08.937"
"Experiment 76";"1";"16";"15";"2015-12-17 20:22:08.939"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:08.96"
"Experiment 76";"1";"5";"34";"2015-12-17 20:22:08.961"
"Experiment 76";"1";"16";"5";"2015-12-17 20:22:08.961"
"Experiment 76";"1";"5";"26";"2015-12-17 20:22:08.971"
"Experiment 76";"1";"5";"12";"2015-12-17 20:22:08.985"
"Experiment 76";"1";"6";"2";"2015-12-17 20:22:09.0"
"Experiment 76";"1";"16";"3";"2015-12-17 20:22:09.003"
"Experiment 76";"1";"6";"10";"2015-12-17 20:22:09.009"
"Experiment 76";"1";"6";"32";"2015-12-17 20:22:09.009"
"Experiment 76";"1";"5";"8";"2015-12-17 20:22:09.037"
"Experiment 76";"1";"16";"5";"2015-12-17 20:22:09.043"
"Experiment 76";"1";"16";"13";"2015-12-17 20:22:09.071"
"Experiment 76";"1";"16";"12";"2015-12-17 20:22:09.079"
"Experiment 76";"1";"6";"33";"2015-12-17 20:22:09.072"
"Experiment 76";"1";"5";"37";"2015-12-17 20:22:09.078"
"Experiment 76";"1";"5";"4";"2015-12-17 20:22:09.086"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:09.094"
"Experiment 76";"1";"6";"39";"2015-12-17 20:22:09.095"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:09.095"
"Experiment 76";"1";"5";"13";"2015-12-17 20:22:09.096"
"Experiment 76";"1";"5";"38";"2015-12-17 20:22:09.097"
"Experiment 76";"1";"16";"5";"2015-12-17 20:22:09.101"
"Experiment 76";"1";"6";"13";"2015-12-17 20:22:09.103"
"Experiment 76";"1";"6";"26";"2015-12-17 20:22:09.107"
"Experiment 76";"1";"16";"0";"2015-12-17 20:22:09.128"
"Experiment 76";"1";"6";"38";"2015-12-17 20:22:09.138"
"Experiment 76";"1";"16";"0";"2015-12-17 20:22:09.145"
"Experiment 76";"1";"6";"32";"2015-12-17 20:22:09.083"
"Experiment 76";"1";"6";"10";"2015-12-17 20:22:09.084"
"Experiment 76";"1";"16";"10";"2015-12-17 20:22:09.165"
"Experiment 76";"1";"16";"2";"2015-12-17 20:22:09.183"
"Experiment 76";"1";"16";"14";"2015-12-17 20:22:09.188"
"Experiment 76";"1";"6";"11";"2015-12-17 20:22:09.191"
"Experiment 76";"1";"16";"2";"2015-12-17 20:22:09.2"
"Experiment 76";"1";"16";"14";"2015-12-17 20:22:09.294"
"Experiment 76";"1";"6";"34";"2015-12-17 20:22:09.297"
"Experiment 76";"1";"5";"25";"2015-12-17 20:22:09.329"
"Experiment 76";"1";"6";"30";"2015-12-17 20:22:09.324"
"Experiment 76";"1";"6";"48";"2015-12-17 20:22:09.323"
"Experiment 76";"1";"16";"3";"2015-12-17 20:22:09.364"
"Experiment 76";"1";"5";"17";"2015-12-17 20:22:09.406"
"Experiment 76";"1";"16";"12";"2015-12-17 20:22:09.447"
"Experiment 76";"1";"5";"17";"2015-12-17 20:22:09.449"
"Experiment 76";"1";"6";"20";"2015-12-17 20:22:09.454"
"Experiment 76";"1";"6";"43";"2015-12-17 20:22:09.461"
"Experiment 76";"1";"5";"39";"2015-12-17 20:22:09.478"
"Experiment 76";"1";"5";"38";"2015-12-17 20:22:09.506"
"Experiment 76";"1";"6";"43";"2015-12-17 20:22:09.532"
"Experiment 76";"1";"6";"18";"2015-12-17 20:22:09.548"
"Experiment 76";"1";"16";"9";"2015-12-17 20:22:09.553"
"Experiment 76";"1";"16";"7";"2015-12-17 20:22:09.554"
"Experiment 76";"1";"5";"1";"2015-12-17 20:22:09.591"
"Experiment 76";"1";"16";"13";"2015-12-17 20:22:09.597"
"Experiment 76";"1";"5";"39";"2015-12-17 20:22:09.598"
"Experiment 76";"1";"6";"30";"2015-12-17 20:22:09.604"
"Experiment 76";"1";"6";"19";"2015-12-17 20:22:08.34"
"Experiment 76";"1";"5";"16";"2015-12-17 20:22:09.663"
"Experiment 76";"1";"16";"13";"2015-12-17 20:22:09.662"
"Experiment 76";"1";"5";"3";"2015-12-17 20:22:09.661"
"Experiment 76";"1";"5";"6";"2015-12-17 20:22:09.687"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:09.688"
"Experiment 76";"1";"6";"22";"2015-12-17 20:22:09.688"
"Experiment 76";"1";"6";"9";"2015-12-17 20:22:09.688"
"Experiment 76";"1";"6";"1";"2015-12-17 20:22:09.704"
"Experiment 76";"1";"5";"26";"2015-12-17 20:22:09.773"
"Experiment 76";"1";"16";"8";"2015-12-17 20:22:09.787"
"Experiment 76";"1";"16";"12";"2015-12-17 20:22:09.819"
"Experiment 76";"1";"16";"13";"2015-12-17 20:22:09.837"
"Experiment 76";"1";"6";"28";"2015-12-17 20:22:09.838"
"Experiment 76";"1";"5";"30";"2015-12-17 20:22:09.859"
"Experiment 76";"1";"6";"39";"2015-12-17 20:22:09.868"
"Experiment 76";"1";"5";"12";"2015-12-17 20:22:09.868"
"Experiment 76";"1";"6";"6";"2015-12-17 20:22:09.873"
"Experiment 76";"1";"16";"8";"2015-12-17 20:22:09.887"
"Experiment 76";"1";"5";"27";"2015-12-17 20:22:09.886"
"Experiment 76";"1";"6";"5";"2015-12-17 20:22:09.923"
"Experiment 76";"1";"6";"44";"2015-12-17 20:22:09.932"
"Experiment 76";"1";"5";"34";"2015-12-17 20:22:09.958"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:09.982"
"Experiment 76";"1";"5";"3";"2015-12-17 20:22:09.983"
"Experiment 76";"1";"5";"27";"2015-12-17 20:22:09.993"
"Experiment 76";"1";"5";"1";"2015-12-17 20:22:09.992"
"Experiment 76";"1";"16";"11";"2015-12-17 20:22:09.994"
"Experiment 76";"1";"6";"23";"2015-12-17 20:22:10.018"
"Experiment 76";"1";"16";"7";"2015-12-17 20:22:10.027"
"Experiment 76";"1";"6";"43";"2015-12-17 20:22:10.027"
"Experiment 76";"1";"5";"15";"2015-12-17 20:22:10.03"
"Experiment 76";"1";"5";"25";"2015-12-17 20:22:10.046"
"Experiment 76";"1";"6";"15";"2015-12-17 20:22:10.051"
"Experiment 76";"1";"5";"33";"2015-12-17 20:22:10.07"
"Experiment 76";"1";"5";"37";"2015-12-17 20:22:10.082"
"Experiment 76";"1";"6";"2";"2015-12-17 20:22:10.119"
"Experiment 76";"1";"6";"42";"2015-12-17 20:22:10.121"
"Experiment 76";"1";"5";"1";"2015-12-17 20:22:10.153"
"Experiment 76";"1";"6";"42";"2015-12-17 20:22:10.163"
"Experiment 76";"1";"5";"0";"2015-12-17 20:22:10.162"
"Experiment 76";"1";"6";"2";"2015-12-17 20:22:10.187"
"Experiment 76";"1";"5";"30";"2015-12-17 20:22:10.19"
"Experiment 76";"1";"16";"3";"2015-12-17 20:22:10.191"
"Experiment 76";"1";"6";"29";"2015-12-17 20:22:10.178"
"Experiment 76";"1";"5";"6";"2015-12-17 20:22:10.251"
"Experiment 76";"1";"5";"44";"2015-12-17 20:22:10.295"
"Experiment 76";"1";"5";"26";"2015-12-17 20:22:10.318"
"Experiment 76";"1";"5";"47";"2015-12-17 20:22:10.333"
"Experiment 76";"1";"16";"10";"2015-12-17 20:22:10.344"
"Experiment 76";"1";"6";"2";"2015-12-17 20:22:10.356"
"Experiment 76";"1";"16";"10";"2015-12-17 20:22:10.359"
"Experiment 76";"1";"6";"48";"2015-12-17 20:22:10.362"
"Experiment 76";"1";"16";"12";"2015-12-17 20:22:10.393"
"Experiment 76";"1";"5";"3";"2015-12-17 20:22:10.398"
"Experiment 76";"1";"5";"33";"2015-12-17 20:22:10.432"
"Experiment 76";"1";"16";"8";"2015-12-17 20:22:10.443"
"Experiment 76";"1";"6";"34";"2015-12-17 20:22:10.443"
"Experiment 76";"1";"16";"4";"2015-12-17 20:22:10.46"
"Experiment 76";"1";"5";"17";"2015-12-17 20:22:10.465"
"Experiment 76";"1";"6";"40";"2015-12-17 20:22:10.494"
"Experiment 76";"1";"6";"11";"2015-12-17 20:22:10.533"
"Experiment 76";"1";"16";"15";"2015-12-17 20:22:10.547"
