"Experiment 1";"2";"12";"1";"2015-12-18 17:33:53.721"
"Experiment 1";"2";"12";"0";"2015-12-18 17:33:53.945"
"Experiment 1";"2";"12";"1";"2015-12-18 17:33:55.431"
"Experiment 1";"2";"12";"0";"2015-12-18 17:33:55.875"
"Experiment 1";"2";"12";"1";"2015-12-18 17:33:57.898"
"Experiment 1";"2";"12";"1";"2015-12-18 17:33:58.85"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:00.973"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:01.572"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:02.608"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:02.921"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:03.068"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:03.381"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:03.764"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:03.861"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:04.032"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:04.752"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:04.818"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:04.895"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.057"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:05.168"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.183"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.259"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.268"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.307"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.333"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.345"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.507"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:05.624"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.65"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.658"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:05.661"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.685"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.787"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.875"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.913"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.919"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:05.933"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:06.03"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:06.032"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:06.041"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:06.051"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:06.057"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:06.064"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:06.381"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:06.406"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:06.454"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:06.477"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:06.813"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:06.82"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:06.82"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:06.821"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:06.824"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:06.861"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:06.884"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:06.965"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:06.968"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:06.988"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:07.005"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:07.052"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:07.056"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:07.074"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:07.076"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:07.123"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:07.138"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:07.141"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:07.184"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:07.656"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:07.682"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:07.683"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:07.683"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:07.683"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:07.684"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:07.692"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:07.729"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:07.844"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.062"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.074"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.096"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.12"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.137"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.167"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:08.232"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.493"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.512"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.589"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.591"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.593"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:08.633"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:08.65"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.654"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.655"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.662"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.669"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.673"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:08.674"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.675"
"Experiment 1";"2";"12";"1";"2015-12-18 17:34:08.682"
"Experiment 1";"2";"12";"0";"2015-12-18 17:34:08.704"
